MAGNETIC
MEAN
#,ERROR,#,ERROR_PERCENT,#,ERROR_COORDINATE
#,X,Y,X,Y,X,Y
MIN 0.05 0.1 0.990099009901 0.45766590389 0.416666666667 0.277777777778
MAX 12.77 25.98 575.675675676 523.324396783 106.416666667 72.1666666667
SREDNIA 4.19081632653 9.52632653061 70.5045850262 88.6090958099 34.9234693878 26.4620181406
MODA 0.05 0.1 100.0 0.45766590389 0.416666666667 0.277777777778
ODCHYLENIE_STANDARDOWE 3.22301154439 6.67882572285 84.3110214588 118.613374976 26.8584295365 18.5522936746
MAX
#,ERROR,#,ERROR_PERCENT,#,ERROR_COORDINATE
#,X,Y,X,Y,X,Y
MIN 0.22 0.98 4.21455938697 5.75793184489 1.83333333333 2.72222222222
MAX 12.77 24.62 845.945945946 523.324396783 106.416666667 68.3888888889
SREDNIA 4.3593877551 10.1463265306 78.5175739669 99.5757244378 36.3282312925 28.1842403628
MODA 5.92 0.98 100.0 5.75793184489 49.3333333333 2.72222222222
ODCHYLENIE_STANDARDOWE 3.10952349402 5.58439651751 119.772961349 121.99507679 25.9126957835 15.5122125486
MIN
#,ERROR,#,ERROR_PERCENT,#,ERROR_COORDINATE
#,X,Y,X,Y,X,Y
MIN 0.22 0.26 3.50318471338 9.48905109489 1.83333333333 0.722222222222
MAX 12.77 25.23 643.243243243 523.324396783 106.416666667 70.0833333333
SREDNIA 4.27367346939 9.27857142857 72.8805927518 85.8408829229 35.6139455782 25.7738095238
MODA 0.22 12.47 100.0 9.48905109489 1.83333333333 34.6388888889
ODCHYLENIE_STANDARDOWE 3.18813661518 6.3454312666 92.8159755507 112.296758461 26.5678051265 17.6261979628
MEDIANA
#,ERROR,#,ERROR_PERCENT,#,ERROR_COORDINATE
#,X,Y,X,Y,X,Y
MIN 0.05 0.1 0.990099009901 0.45766590389 0.416666666667 0.277777777778
MAX 12.77 24.62 575.675675676 523.324396783 106.416666667 68.3888888889
SREDNIA 4.07367346939 9.24632653061 67.5041755904 90.5956739739 33.9472789116 25.6842403628
MODA 0.05 0.1 100.0 0.45766590389 0.416666666667 0.277777777778
ODCHYLENIE_STANDARDOWE 3.12102984958 6.47062394679 83.0784458475 121.335204277 26.0085820798 17.9739554077
MODE
#,ERROR,#,ERROR_PERCENT,#,ERROR_COORDINATE
#,X,Y,X,Y,X,Y
MIN 0.03 0.26 0.401606425703 7.18789407314 0.25 0.722222222222
MAX 12.77 25.91 710.810810811 523.324396783 106.416666667 71.9722222222
SREDNIA 4.27816326531 10.2369387755 75.0338294301 96.6464231297 35.6513605442 28.4359410431
MODA 5.92 0.26 100.0 7.18789407314 49.3333333333 0.722222222222
ODCHYLENIE_STANDARDOWE 3.07294027481 6.55214879976 100.9881299 127.428668103 25.6078356234 18.2004133327
PERCENTILE-10
#,ERROR,#,ERROR_PERCENT,#,ERROR_COORDINATE
#,X,Y,X,Y,X,Y
MIN 0.03 0.26 0.401606425703 5.75793184489 0.25 0.722222222222
MAX 12.77 26.73 710.810810811 523.324396783 106.416666667 74.25
SREDNIA 4.46224489796 9.42163265306 77.3394051812 86.8056760609 37.1853741497 26.1712018141
MODA 1.67 12.47 100.0 5.75793184489 13.9166666667 34.6388888889
ODCHYLENIE_STANDARDOWE 3.22894009609 6.74538310645 101.90909101 117.832455734 26.907834134 18.7371752957
PERCENTILE-20
#,ERROR,#,ERROR_PERCENT,#,ERROR_COORDINATE
#,X,Y,X,Y,X,Y
MIN 0.04 0.26 0.72202166065 4.71869328494 0.333333333333 0.722222222222
MAX 12.77 24.62 710.810810811 523.324396783 106.416666667 68.3888888889
SREDNIA 4.18755102041 8.7587755102 71.9619905578 81.5058544357 34.8962585034 24.3299319728
MODA 0.04 6.27 100.0 4.71869328494 0.333333333333 17.4166666667
ODCHYLENIE_STANDARDOWE 3.20380165162 6.09038071685 100.859807794 113.398893103 26.6983470968 16.9177242135
PERCENTILE-50
#,ERROR,#,ERROR_PERCENT,#,ERROR_COORDINATE
#,X,Y,X,Y,X,Y
MIN 0.05 0.1 0.990099009901 0.45766590389 0.416666666667 0.277777777778
MAX 12.77 24.62 575.675675676 523.324396783 106.416666667 68.3888888889
SREDNIA 4.07367346939 9.24632653061 67.5041755904 90.5956739739 33.9472789116 25.6842403628
MODA 0.05 0.1 100.0 0.45766590389 0.416666666667 0.277777777778
ODCHYLENIE_STANDARDOWE 3.12102984958 6.47062394679 83.0784458475 121.335204277 26.0085820798 17.9739554077
PERCENTILE-70
#,ERROR,#,ERROR_PERCENT,#,ERROR_COORDINATE
#,X,Y,X,Y,X,Y
MIN 0.05 0.4 0.990099009901 3.94088669951 0.416666666667 1.11111111111
MAX 12.77 24.62 575.675675676 523.324396783 106.416666667 68.3888888889
SREDNIA 4.15979591837 9.35734693878 68.6571743558 89.9217226047 34.6649659864 25.9926303855
MODA 0.05 0.4 100.0 3.94088669951 0.416666666667 1.11111111111
ODCHYLENIE_STANDARDOWE 3.26035336121 5.8904813481 83.9057760986 118.700158809 27.1696113435 16.3624481892
PERCENTILE-90
#,ERROR,#,ERROR_PERCENT,#,ERROR_COORDINATE
#,X,Y,X,Y,X,Y
MIN 0.05 0.48 0.990099009901 2.26986128625 0.416666666667 1.33333333333
MAX 12.77 24.62 778.378378378 523.324396783 106.416666667 68.3888888889
SREDNIA 4.37489795918 9.25510204082 77.2772162778 87.4094043228 36.4574829932 25.70861678
MODA 0.05 0.48 100.0 2.26986128625 0.416666666667 1.33333333333
ODCHYLENIE_STANDARDOWE 3.11693735243 6.16887616611 110.884730315 113.856241753 25.9744779369 17.1357671281
RSSI
MEAN
#,ERROR,#,ERROR_PERCENT,#,ERROR_COORDINATE
#,X,Y,X,Y,X,Y
MIN 0.13 0.06 4.94296577947 0.472813238771 1.08333333333 0.166666666667
MAX 9.01 29.12 643.243243243 282.037533512 75.0833333333 80.8888888889
SREDNIA 3.38387755102 6.33244897959 58.5151694047 46.1048238704 28.1989795918 17.5901360544
MODA 7.78 0.06 100.0 0.472813238771 64.8333333333 0.166666666667
ODCHYLENIE_STANDARDOWE 2.44229635696 5.61647050569 93.5278651196 46.6586266383 20.3524696413 15.6013069602
MAX
#,ERROR,#,ERROR_PERCENT,#,ERROR_COORDINATE
#,X,Y,X,Y,X,Y
MIN 0.13 0.06 4.94296577947 0.472813238771 1.08333333333 0.166666666667
