kuznia1_KNN_3_distanceAlgorithm_PROBABILITY_MISSING_AP_6_Algorithms_ap_vector_MAGNETIC
MEAN
#;X;Y;XY
LICZBA_PUNKTOW_ODNIESIENIA 16/49 7/49 7/49
PROCENT_PUNKTOW_ODNIESIENIA 32.6530612244898 14.285714285714285 14.285714285714285
LISTA_PUNKTOW_ODNIESIENIA a,b,c,y,7,aa,ab,ac,ad,ae,3,ag,ah,ao,ap,6, a,b,c,ac,ag,ao,ap, a,b,c,ac,ag,ao,ap,
MAX
#;X;Y;XY
LICZBA_PUNKTOW_ODNIESIENIA 16/49 5/49 5/49
PROCENT_PUNKTOW_ODNIESIENIA 32.6530612244898 10.204081632653061 10.204081632653061
LISTA_PUNKTOW_ODNIESIENIA a,b,c,y,7,aa,ac,ad,ae,3,ag,ah,ai,ao,ap,6, a,c,ai,ao,ap, a,c,ai,ao,ap,
MIN
#;X;Y;XY
LICZBA_PUNKTOW_ODNIESIENIA 15/49 5/49 5/49
PROCENT_PUNKTOW_ODNIESIENIA 30.612244897959183 10.204081632653061 10.204081632653061
LISTA_PUNKTOW_ODNIESIENIA a,b,c,y,7,aa,ab,ac,ad,ae,3,ah,ao,ap,6, a,c,ac,ao,ap, a,c,ac,ao,ap,
MEDIANA
#;X;Y;XY
LICZBA_PUNKTOW_ODNIESIENIA 15/49 6/49 6/49
PROCENT_PUNKTOW_ODNIESIENIA 30.612244897959183 12.244897959183673 12.244897959183673
LISTA_PUNKTOW_ODNIESIENIA a,b,c,y,7,aa,ab,ac,ad,ae,3,ah,ao,ap,6, a,b,c,ac,ao,ap, a,b,c,ac,ao,ap,
MODE
#;X;Y;XY
LICZBA_PUNKTOW_ODNIESIENIA 16/49 7/49 7/49
PROCENT_PUNKTOW_ODNIESIENIA 32.6530612244898 14.285714285714285 14.285714285714285
LISTA_PUNKTOW_ODNIESIENIA a,b,c,y,7,aa,ab,ac,ad,ae,3,ag,ah,ao,ap,6, a,b,c,ac,ag,ao,ap, a,b,c,ac,ag,ao,ap,
PERCENTILE-10
#;X;Y;XY
LICZBA_PUNKTOW_ODNIESIENIA 15/49 5/49 5/49
PROCENT_PUNKTOW_ODNIESIENIA 30.612244897959183 10.204081632653061 10.204081632653061
LISTA_PUNKTOW_ODNIESIENIA a,b,c,y,7,aa,ab,ac,ad,ae,3,ah,ao,ap,6, a,c,ac,ao,ap, a,c,ac,ao,ap,
PERCENTILE-20
#;X;Y;XY
LICZBA_PUNKTOW_ODNIESIENIA 16/49 7/49 7/49
