kuznia1_KNN_1_distanceAlgorithm_PROBABILITY_APLENGTH_7_Algorithms_1_1_MAGNETIC
MEAN
#;X;Y;XY
LICZBA_PUNKTOW_ODNIESIENIA 20/49 3/49 3/49
PROCENT_PUNKTOW_ODNIESIENIA 40.816326530612244 6.122448979591836 6.122448979591836
LISTA_PUNKTOW_ODNIESIENIA d,j,n,9,y,7,aa,11,ag,ah,aj,ak,al,am,an,10,1,2,4,6, an,10,1, an,10,1,
MAX
#;X;Y;XY
LICZBA_PUNKTOW_ODNIESIENIA 20/49 3/49 3/49
PROCENT_PUNKTOW_ODNIESIENIA 40.816326530612244 6.122448979591836 6.122448979591836
LISTA_PUNKTOW_ODNIESIENIA d,j,n,9,y,7,aa,11,ag,ah,aj,ak,al,am,an,10,1,2,4,6, an,10,1, an,10,1,
MIN
#;X;Y;XY
LICZBA_PUNKTOW_ODNIESIENIA 20/49 3/49 3/49
PROCENT_PUNKTOW_ODNIESIENIA 40.816326530612244 6.122448979591836 6.122448979591836
LISTA_PUNKTOW_ODNIESIENIA d,j,n,9,y,7,aa,11,ag,ah,aj,ak,al,am,an,10,1,2,4,6, an,10,1, an,10,1,
MEDIANA
#;X;Y;XY
LICZBA_PUNKTOW_ODNIESIENIA 20/49 3/49 3/49
PROCENT_PUNKTOW_ODNIESIENIA 40.816326530612244 6.122448979591836 6.122448979591836
LISTA_PUNKTOW_ODNIESIENIA d,j,n,9,y,7,aa,11,ag,ah,aj,ak,al,am,an,10,1,2,4,6, an,10,1, an,10,1,
MODE
#;X;Y;XY
LICZBA_PUNKTOW_ODNIESIENIA 20/49 3/49 3/49
PROCENT_PUNKTOW_ODNIESIENIA 40.816326530612244 6.122448979591836 6.122448979591836
LISTA_PUNKTOW_ODNIESIENIA d,j,n,9,y,7,aa,11,ag,ah,aj,ak,al,am,an,10,1,2,4,6, an,10,1, an,10,1,
PERCENTILE-10
#;X;Y;XY
LICZBA_PUNKTOW_ODNIESIENIA 20/49 3/49 3/49
PROCENT_PUNKTOW_ODNIESIENIA 40.816326530612244 6.122448979591836 6.122448979591836
LISTA_PUNKTOW_ODNIESIENIA d,j,n,9,y,7,aa,11,ag,ah,aj,ak,al,am,an,10,1,2,4,6, an,10,1, an,10,1,
PERCENTILE-20
#;X;Y;XY
LICZBA_PUNKTOW_ODNIESIENIA 20/49 3/49 3/49
PROCENT_PUNKTOW_ODNIESIENIA 40.816326530612244 6.122448979591836 6.122448979591836
LISTA_PUNKTOW_ODNIESIENIA d,j,n,9,y,7,aa,11,ag,ah,aj,ak,al,am,an,10,1,2,4,6, an,10,1, an,10,1,
PERCENTILE-50
#;X;Y;XY
LICZBA_PUNKTOW_ODNIESIENIA 20/49 3/49 3/49
PROCENT_PUNKTOW_ODNIESIENIA 40.816326530612244 6.122448979591836 6.122448979591836
LISTA_PUNKTOW_ODNIESIENIA d,j,n,9,y,7,aa,11,ag,ah,aj,ak,al,am,an,10,1,2,4,6, an,10,1, an,10,1,
PERCENTILE-70
#;X;Y;XY
LICZBA_PUNKTOW_ODNIESIENIA 20/49 3/49 3/49
PROCENT_PUNKTOW_ODNIESIENIA 40.816326530612244 6.122448979591836 6.122448979591836
LISTA_PUNKTOW_ODNIESIENIA d,j,n,9,y,7,aa,11,ag,ah,aj,ak,al,am,an,10,1,2,4,6, an,10,1, an,10,1,
PERCENTILE-90
#;X;Y;XY
LICZBA_PUNKTOW_ODNIESIENIA 20/49 3/49 3/49
PROCENT_PUNKTOW_ODNIESIENIA 40.816326530612244 6.122448979591836 6.122448979591836
LISTA_PUNKTOW_ODNIESIENIA d,j,n,9,y,7,aa,11,ag,ah,aj,ak,al,am,an,10,1,2,4,6, an,10,1, an,10,1,
kuznia1_KNN_1_distanceAlgorithm_PROBABILITY_APLENGTH_7_Algorithms_1_1_RSSI
MEAN
#;X;Y;XY
LICZBA_PUNKTOW_ODNIESIENIA 20/49 3/49 3/49
PROCENT_PUNKTOW_ODNIESIENIA 40.816326530612244 6.122448979591836 6.122448979591836
LISTA_PUNKTOW_ODNIESIENIA d,j,n,9,y,7,aa,11,ag,ah,aj,ak,al,am,an,10,1,2,4,6, an,10,1, an,10,1,
MAX
#;X;Y;XY
LICZBA_PUNKTOW_ODNIESIENIA 20/49 3/49 3/49
PROCENT_PUNKTOW_ODNIESIENIA 40.816326530612244 6.122448979591836 6.122448979591836
LISTA_PUNKTOW_ODNIESIENIA d,j,n,9,y,7,aa,11,ag,ah,aj,ak,al,am,an,10,1,2,4,6, an,10,1, an,10,1,
MIN
#;X;Y;XY
LICZBA_PUNKTOW_ODNIESIENIA 20/49 3/49 3/49
PROCENT_PUNKTOW_ODNIESIENIA 40.816326530612244 6.122448979591836 6.122448979591836
LISTA_PUNKTOW_ODNIESIENIA d,j,n,9,y,7,aa,11,ag,ah,aj,ak,al,am,an,10,1,2,4,6, an,10,1, an,10,1,
MEDIANA
#;X;Y;XY
LICZBA_PUNKTOW_ODNIESIENIA 20/49 3/49 3/49
PROCENT_PUNKTOW_ODNIESIENIA 40.816326530612244 6.122448979591836 6.122448979591836
LISTA_PUNKTOW_ODNIESIENIA d,j,n,9,y,7,aa,11,ag,ah,aj,ak,al,am,an,10,1,2,4,6, an,10,1, an,10,1,
MODE
#;X;Y;XY
LICZBA_PUNKTOW_ODNIESIENIA 20/49 3/49 3/49
PROCENT_PUNKTOW_ODNIESIENIA 40.816326530612244 6.122448979591836 6.122448979591836
LISTA_PUNKTOW_ODNIESIENIA d,j,n,9,y,7,aa,11,ag,ah,aj,ak,al,am,an,10,1,2,4,6, an,10,1, an,10,1,
PERCENTILE-10
#;X;Y;XY
LICZBA_PUNKTOW_ODNIESIENIA 20/49 3/49 3/49
PROCENT_PUNKTOW_ODNIESIENIA 40.816326530612244 6.122448979591836 6.122448979591836
LISTA_PUNKTOW_ODNIESIENIA d,j,n,9,y,7,aa,11,ag,ah,aj,ak,al,am,an,10,1,2,4,6, an,10,1, an,10,1,
PERCENTILE-20
#;X;Y;XY
LICZBA_PUNKTOW_ODNIESIENIA 20/49 3/49 3/49
