MAGNETIC
MEAN
#,ERROR,#,ERROR_PERCENT,#,ERROR_COORDINATE
#,X,Y,X,Y,X,Y
MIN 0.01 4.05 0.497512437811 11.5879828326 0.5 3.89423076923
MAX 1.42 63.33 233.333333333 772.093023256 71.0 60.8942307692
SREDNIA 0.847368421053 34.7952631579 65.1655975045 121.069257582 42.3684210526 33.4569838057
MODA 0.01 4.05 0.497512437811 11.5879828326 0.5 3.89423076923
ODCHYLENIE_STANDARDOWE 0.465005286957 16.9955679574 73.4794193519 189.893342996 23.2502643478 16.3418922667
MAX
#,ERROR,#,ERROR_PERCENT,#,ERROR_COORDINATE
#,X,Y,X,Y,X,Y
MIN 0.01 4.05 0.497512437811 11.5879828326 0.5 3.89423076923
MAX 1.42 63.6 233.333333333 772.093023256 71.0 61.1538461538
SREDNIA 0.847368421053 36.0057894737 65.1655975045 121.553140567 42.3684210526 34.620951417
MODA 0.01 4.05 0.497512437811 11.5879828326 0.5 3.89423076923
ODCHYLENIE_STANDARDOWE 0.465005286957 18.3648019508 73.4794193519 189.600202627 23.2502643478 17.6584634142
MIN
#,ERROR,#,ERROR_PERCENT,#,ERROR_COORDINATE
#,X,Y,X,Y,X,Y
MIN 0.01 2.05 0.497512437811 5.86552217454 0.5 1.97115384615
MAX 1.42 63.33 233.333333333 772.093023256 71.0 60.8942307692
SREDNIA 0.847368421053 35.2163157895 65.1655975045 132.271589594 42.3684210526 33.8618421053
MODA 0.01 2.05 0.497512437811 5.86552217454 0.5 1.97115384615
ODCHYLENIE_STANDARDOWE 0.465005286957 16.4582800184 73.4794193519 216.103538453 23.2502643478 15.8252692484
MEDIANA
#,ERROR,#,ERROR_PERCENT,#,ERROR_COORDINATE
#,X,Y,X,Y,X,Y
MIN 0.01 4.05 0.497512437811 11.5879828326 0.5 3.89423076923
MAX 1.42 63.33 233.333333333 772.093023256 71.0 60.8942307692
SREDNIA 0.847368421053 34.7952631579 65.1655975045 121.069257582 42.3684210526 33.4569838057
MODA 0.01 4.05 0.497512437811 11.5879828326 0.5 3.89423076923
ODCHYLENIE_STANDARDOWE 0.465005286957 16.9955679574 73.4794193519 189.893342996 23.2502643478 16.3418922667
MODE
#,ERROR,#,ERROR_PERCENT,#,ERROR_COORDINATE
#,X,Y,X,Y,X,Y
MIN 0.01 4.05 0.497512437811 11.5879828326 0.5 3.89423076923
MAX 1.42 63.33 233.333333333 772.093023256 71.0 60.8942307692
SREDNIA 0.847368421053 35.4268421053 65.1655975045 131.587164082 42.3684210526 34.0642712551
MODA 0.01 4.05 0.497512437811 11.5879828326 0.5 3.89423076923
ODCHYLENIE_STANDARDOWE 0.465005286957 16.6150407614 73.4794193519 215.636221377 23.2502643478 15.9760007321
PERCENTILE-10
#,ERROR,#,ERROR_PERCENT,#,ERROR_COORDINATE
#,X,Y,X,Y,X,Y
MIN 0.01 2.05 0.497512437811 5.86552217454 0.5 1.97115384615
MAX 1.42 63.33 233.333333333 772.093023256 71.0 60.8942307692
SREDNIA 0.847368421053 35.0584210526 65.1655975045 121.367578354 42.3684210526 33.7100202429
MODA 0.01 2.05 0.497512437811 5.86552217454 0.5 1.97115384615
ODCHYLENIE_STANDARDOWE 0.465005286957 17.025350839 73.4794193519 189.810305694 23.2502643478 16.3705296529
PERCENTILE-20
#,ERROR,#,ERROR_PERCENT,#,ERROR_COORDINATE
#,X,Y,X,Y,X,Y
MIN 0.01 2.05 0.497512437811 5.86552217454 0.5 1.97115384615
MAX 1.42 63.33 233.333333333 772.093023256 71.0 60.8942307692
SREDNIA 0.847368421053 34.9531578947 65.1655975045 121.253111827 42.3684210526 33.608805668
MODA 0.01 2.05 0.497512437811 5.86552217454 0.5 1.97115384615
ODCHYLENIE_STANDARDOWE 0.465005286957 16.9196740209 73.4794193519 189.849356778 23.2502643478 16.2689173278
PERCENTILE-50
#,ERROR,#,ERROR_PERCENT,#,ERROR_COORDINATE
#,X,Y,X,Y,X,Y
MIN 0.01 4.05 0.497512437811 11.5879828326 0.5 3.89423076923
MAX 1.42 63.33 233.333333333 772.093023256 71.0 60.8942307692
SREDNIA 0.847368421053 34.7952631579 65.1655975045 121.069257582 42.3684210526 33.4569838057
MODA 0.01 4.05 0.497512437811 11.5879828326 0.5 3.89423076923
ODCHYLENIE_STANDARDOWE 0.465005286957 16.9955679574 73.4794193519 189.893342996 23.2502643478 16.3418922667
PERCENTILE-70
#,ERROR,#,ERROR_PERCENT,#,ERROR_COORDINATE
#,X,Y,X,Y,X,Y
MIN 0.01 4.05 0.497512437811 11.5879828326 0.5 3.89423076923
MAX 1.42 63.33 233.333333333 772.093023256 71.0 60.8942307692
SREDNIA 0.847368421053 34.5321052632 65.1655975045 120.719546094 42.3684210526 33.2039473684
MODA 0.01 4.05 0.497512437811 11.5879828326 0.5 3.89423076923
ODCHYLENIE_STANDARDOWE 0.465005286957 16.9010652355 73.4794193519 190.016215906 23.2502643478 16.2510242649
PERCENTILE-90
#,ERROR,#,ERROR_PERCENT,#,ERROR_COORDINATE
#,X,Y,X,Y,X,Y
MIN 0.01 4.05 0.497512437811 11.5879828326 0.5 3.89423076923
MAX 1.42 63.33 233.333333333 772.093023256 71.0 60.8942307692
SREDNIA 0.847368421053 35.1636842105 65.1655975045 121.471860239 42.3684210526 33.8112348178
MODA 0.01 4.05 0.497512437811 11.5879828326 0.5 3.89423076923
ODCHYLENIE_STANDARDOWE 0.465005286957 17.3843314845 73.4794193519 189.762718693 23.2502643478 16.7157033505
RSSI
MEAN
#,ERROR,#,ERROR_PERCENT,#,ERROR_COORDINATE
#,X,Y,X,Y,X,Y
MIN 0.01 1.95 0.497512437811 5.57939914163 0.5 1.875
MAX 1.42 75.33 233.333333333 674.193548387 71.0 72.4326923077
